"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRC36","OUT010",490.028245166667
"FDE39","OUT019",235.160005166667
"FDP57","OUT049",1617.71060380476
"FDE57","OUT046",2349.0985301
"NCN18","OUT046",1753.8090804
"NCQ05","OUT018",2724.73379083333
"FDW47","OUT035",1952.934547
"FDV46","OUT035",1976.1060515
"NCP29","OUT045",1013.6292334
"FDE09","OUT018",1642.4333906
"NCU06","OUT027",5888.34569427619
"FDT19","OUT010",413.574098266667
"DRF15","OUT017",2368.22407896667
"DRI51","OUT013",2762.92130466667
"NCX54","OUT013",1974.41403176667
"DRE01","OUT013",4431.5751199
"NCB07","OUT045",2858.27795743333
"FDU50","OUT035",1490.67748563333
"FDG40","OUT035",646.411682066666
"FDW10","OUT018",2707.84144613333
"FDX51","OUT013",3180.06642123333
"NCP17","OUT045",1070.74599606667
"FDP21","OUT035",3560.9274352
"FDL04","OUT045",1566.440976
"FDV23","OUT013",1820.71554433333
"FDF24","OUT046",1470.0680905
"FDH56","OUT027",3275.12523946667
"FDB51","OUT049",878.611429466667
"FDI58","OUT027",2728.7886238
"FDR20","OUT013",800.705437379487
"FDC51","OUT018",1838.7308717
"FDB16","OUT027",2508.03653063333
"FDE40","OUT049",888.8536528
"NCM17","OUT035",701.817338733333
"FDU56","OUT035",3098.68557626667
"FDS32","OUT019",329.9698142
"FDX02","OUT049",2746.3014941
"FDT39","OUT027",4478.35278533333
"FDE35","OUT017",839.413675100001
"NCI42","OUT019",525.583296766667
"DRL23","OUT046",1751.41996806667
"FDA10","OUT046",1664.02783683333
"FDA11","OUT013",1467.74023176667
"NCM06","OUT046",2466.4607606
"NCT05","OUT035",4047.08316563333
"NCQ02","OUT010",497.819547733333
"NCY06","OUT049",2302.46401166667
"FDY56","OUT035",4389.4499539
"FDL02","OUT035",2165.93916943333
"NCI06","OUT035",3663.78304885
"FDQ14","OUT045",2055.06038836667
"FDQ12","OUT017",3684.81827856667
"FDP36","OUT046",920.240685433333
"FDK21","OUT027",6646.51184293333
"FDO40","OUT045",2212.45828253333
"NCK54","OUT019",376.6890002
"FDY09","OUT018",2790.85040412121
"NCW30","OUT049",4396.11450093333
"NCC55","OUT027",730.495675033334
"FDE58","OUT018",1677.19325506667
"FDR39","OUT013",3780.93316656667
"FDU28","OUT049",3615.19756996667
"FDH08","OUT017",3603.63373363333
"FDG35","OUT045",2860.3413826
"FDG22","OUT049",582.617722166667
"FDC34","OUT035",3323.66549943333
"FDP15","OUT018",3702.1945489
"FDK34","OUT010",578.312659366666
"FDU45","OUT035",2079.8886252
"FDQ04","OUT027",878.196579083784
"FDX22","OUT018",2635.85936686667
"FDB45","OUT017",1836.7434587
"NCH43","OUT027",5718.872455
"DRE60","OUT046",4283.1373402
"FDD17","OUT027",5819.02186906667
"NCM54","OUT017",2035.80622913333
"NCH55","OUT013",1782.2364101
"NCT06","OUT017",3025.81776106667
"FDA48","OUT027",5084.0884151
"FDY58","OUT027",6563.32645803334
"FDO25","OUT045",3401.9886579
"FDN50","OUT045",1300.78368478571
"FDH35","OUT035",2683.95309696667
"FDK09","OUT045",3781.9980027
"FDO16","OUT013",1774.3609948
"FDW11","OUT045",981.975325933333
"FDU47","OUT027",3379.67381606667
"NCQ42","OUT010",250.743830933333
"FDK55","OUT027",2810.62187986667
"FDN08","OUT049",1785.0916934
"FDT57","OUT045",3529.9607443
"FDJ12","OUT018",3124.0960552
"DRL59","OUT017",871.265103233333
"NCN53","OUT046",608.014441233333
"FDO51","OUT010",100.9436025
"FDK56","OUT017",3273.07435353333
"FDY12","OUT035",789.5452551
"FDU15","OUT035",753.414508433333
"FDQ19","OUT046",3713.39474746667
"DRF15","OUT045",2109.6984886
"DRE25","OUT019",202.410634766667
"FDK57","OUT018",1482.96119653333
"FDD33","OUT010",451.278463233334
"FDR34","OUT027",6197.57477636667
"FDU04","OUT045",1862.0318743
"FDE35","OUT019",116.851783833333
"NCD31","OUT035",3142.34674286667
"FDJ56","OUT035",1573.1808694
"NCU53","OUT046",2480.71198766667
"FDD39","OUT035",3490.90480533333
"NCU17","OUT019",295.4074704
"FDJ20","OUT046",2017.0247879
"NCW41","OUT018",2353.0683626
"FDL52","OUT035",738.002237133334
"FDS39","OUT035",2212.9990231
"DRJ47","OUT045",2544.3487078
"FDP13","OUT010",110.8666857
"DRK39","OUT010",177.0135828
"FDF28","OUT010",303.7096635
"FDB09","OUT045",1542.89373836667
"FDM51","OUT046",1480.38510536667
"DRM49","OUT018",593.863084166667
"DRF23","OUT013",2510.99001943333
"DRH01","OUT035",3116.8018833
"FDH12","OUT027",2516.93150766667
"FDA28","OUT019",278.47085
"FDW37","OUT018",1247.65171926667
"FDF02","OUT046",1788.33502713333
"DRL37","OUT046",724.855683233334
"NCF43","OUT046",2019.85432693333
"FDH08","OUT010",453.185536366667
"FDR34","OUT019",565.190962
"NCK19","OUT049",3055.01908326667
"NCD55","OUT018",465.605036666667
"FDT27","OUT049",3416.56124443333
"FDQ57","OUT045",1807.234204
"FDA47","OUT035",2632.91098253333
"DRG15","OUT027",1937.23836598378
"FDE05","OUT018",1990.95783016667
"FDN46","OUT046",1759.2413426
"FDX27","OUT027",2861.7928266
"FDT51","OUT045",1605.58546636667
"FDU33","OUT013",731.567945933333
"FDJ16","OUT027",1563.96303335045
"FDD20","OUT019",380.771241933333
"FDT36","OUT049",625.7115162
"DRF15","OUT027",3318.18652026667
"FDN52","OUT010",196.222467633333
"FDC22","OUT027",5203.37258826667
"FDX15","OUT045",2695.4829775
"FDT13","OUT013",3606.0553592
"FDU04","OUT017",2280.65184883333
"FDU31","OUT019",474.330345666667
"FDW59","OUT027",2687.55274466667
"NCO29","OUT046",2232.86305513333
"FDL15","OUT035",2849.9569
"FDI41","OUT049",2848.94077823333
"FDQ48","OUT049",1375.47311293333
"DRI39","OUT013",797.2292529
"FDI08","OUT013",4494.0960702
"FDC21","OUT049",1601.03905106667
"FDF58","OUT035",1273.2036807
"FDS08","OUT010",601.3385756
"FDE47","OUT045",1878.54393623333
"NCP18","OUT019",346.5272615
"NCR41","OUT013",1603.4168448
"FDA27","OUT013",3678.34381743333
"FDA43","OUT035",3049.30651926667
"FDA49","OUT045",1477.38312413333
"NCE55","OUT018",2667.8649277
"DRM49","OUT027",1246.55947436667
"FDF22","OUT027",5822.48580453333
"FDQ15","OUT018",1263.21190913333
"NCS54","OUT017",3452.43177426667
"NCY05","OUT013",635.775970933333
"FDR45","OUT046",4423.46190303333
"FDK57","OUT049",2195.67046843333
"FDF41","OUT010",641.245406966667
"FDV21","OUT046",2081.74010403333
"FDD51","OUT046",740.618165333333
"FDF33","OUT046",2305.38720656667
"FDA38","OUT046",3569.06229056667
"FDR56","OUT045",3149.98025083334
"NCN41","OUT017",2312.06495863333
"FDC60","OUT027",2476.64627996667
"FDB47","OUT045",3007.28788126667
"DRH01","OUT013",3027.76234093333
"FDW08","OUT046",1484.3168763
"FDF38","OUT027",1301.36524523333
"FDY32","OUT017",2573.41897836667
"FDG34","OUT049",1727.26607566667
"FDG47","OUT019",559.8152928
"NCF18","OUT035",3150.86332356667
"FDL39","OUT019",596.720031966666
"NCH55","OUT035",2287.50814626667
"DRJ35","OUT049",979.010629500001
"FDS44","OUT035",4481.0430612
"DRE01","OUT018",3717.53502476667
"FDY39","OUT013",3349.86106753333
"FDY32","OUT018",2445.63941913333
"FDR33","OUT027",3606.0710055
"NCP50","OUT049",1225.01063543333
"FDZ47","OUT018",1348.56014533333
"FDU57","OUT049",2360.587242
"FDY44","OUT013",2759.2396526
"DRH59","OUT018",1020.38188796667
"FDB03","OUT027",6097.65650586667
"FDY46","OUT045",2796.7797869
"FDM39","OUT045",2575.2538122
"FDY36","OUT035",1453.21791313333
"NCM55","OUT035",2934.92474246667
"FDJ50","OUT010",219.3155187
"DRL60","OUT013",2418.68483903333
"NCJ54","OUT049",3878.86879563333
"FDX59","OUT017",503.004465233333
"FDI07","OUT013",3002.89437803333
"DRF51","OUT010",104.789485233333
"FDM14","OUT017",1915.13896743333
"FDP21","OUT045",3352.5866308
"FDE40","OUT035",1174.26635553333
"FDE05","OUT035",2464.015943
"FDM13","OUT027",2919.83105646667
"FDC34","OUT027",3570.5831997
"NCI55","OUT018",1903.35086746667
"NCE43","OUT018",2166.30331447619
"FDW58","OUT018",1349.53687393333
"FDG60","OUT045",4284.6806646
"FDV31","OUT017",2288.88036006667
"FDR47","OUT013",2817.5477534
"FDM60","OUT019",129.303908333333
"NCF06","OUT018",2903.7512097
"NCN26","OUT027",2536.5901404
"FDQ59","OUT049",1261.44543076667
"FDF09","OUT046",610.058336266666
"NCS06","OUT017",3581.3328736
"FDT44","OUT046",1746.4420034
"FDI19","OUT017",4034.4413991
"FDT22","OUT017",958.137022733333
"NCF54","OUT027",4128.75785033333
"DRG25","OUT045",3353.26963063333
"FDB59","OUT017",2813.3036113
"FDQ37","OUT017",3806.4827977
"FDP56","OUT035",803.120140333333
"FDW44","OUT035",2809.01774573333
"FDJ26","OUT010",511.698148733333
"FDU43","OUT018",2959.48355223333
"FDW33","OUT045",1545.45118713333
"NCX53","OUT027",3853.7129852
"FDN56","OUT010",459.729795533333
"DRF15","OUT049",2388.67146276667
"FDO33","OUT017",1763.92236046667
"FDZ39","OUT010",267.078790066667
"NCJ19","OUT017",1069.61890763333
"FDU01","OUT035",3364.16001026667
"FDT12","OUT035",4075.27613373333
"NCM18","OUT018",771.2553962
"FDP19","OUT017",2673.3125033
"NCR42","OUT049",516.637386033333
"FDN10","OUT046",1798.2768637
"FDG44","OUT017",818.374838966667
"FDQ10","OUT046",3034.41190746667
"DRH13","OUT049",1237.41315783333
"FDT52","OUT013",4068.85948623333
"FDM56","OUT045",1656.26494173333
"NCO43","OUT010",276.437940666667
"NCV29","OUT035",2730.69658466667
"NCF06","OUT013",4433.15084656666
"FDO50","OUT035",1509.6126157
"FDT59","OUT013",4332.10049413333
"FDX40","OUT027",918.075779750451
"FDE50","OUT017",3432.88022436667
"FDX51","OUT017",3095.76748583333
"NCD30","OUT018",1472.03264436667
"FDK15","OUT013",1832.32765116667
"FDL12","OUT045",1482.1726674
"FDK46","OUT017",4492.81318456667
"DRH49","OUT010",179.195298433333
"FDQ57","OUT046",2141.7457729
"FDY59","OUT017",1502.61450286667
"FDO09","OUT018",3447.36636786667
"NCG30","OUT035",2033.4920193
"FDM09","OUT017",2287.70633273333
"NCN17","OUT027",2595.54277648246
"NCS42","OUT013",1686.8256056
"FDD02","OUT019",383.5813618
"FDE34","OUT013",3404.34081833333
"FDU38","OUT045",2929.75291903333
"FDB33","OUT046",2805.6928515
"NCJ29","OUT017",1413.6408747
"FDZ27","OUT035",639.122281733333
"FDI40","OUT013",1463.9254197
"FDG22","OUT013",601.630639866666
"FDT51","OUT017",1902.34151466667
"FDF20","OUT018",2784.97740922222
"FDV50","OUT035",1687.62667396667
"FDT02","OUT049",586.435419366667
"DRC49","OUT017",2215.1049485
"FDF26","OUT049",2492.78959966667
"FDV52","OUT035",2062.55430026667
"FDX59","OUT049",577.332268866666
"FDV25","OUT035",4647.42137673333
"FDW23","OUT027",996.644897333333
"FDE53","OUT018",1210.37468693333
"FDA19","OUT017",1968.90253936667
"FDH22","OUT046",1934.98468996667
"NCO41","OUT013",1555.03071753333
"FDX12","OUT017",4694.38946096667
"FDF17","OUT013",2963.52584596667
"FDS11","OUT045",3440.02370353333
"FDR51","OUT035",2371.3159432
"FDT49","OUT010",307.3815505
"FDC56","OUT013",2230.7469208
"FDR13","OUT027",2667.53125093333
"FDQ60","OUT035",2346.37685066667
"FDN38","OUT049",4030.78471453333
"NCL29","OUT013",2143.1918905
"FDO13","OUT027",3519.81106716667
"FDE26","OUT018",2145.1513399
"FDA31","OUT010",479.5634227
"FDX14","OUT035",1368.5841913
"FDA34","OUT045",3575.89117923333
"FDF26","OUT013",2384.55415556667
"FDE38","OUT045",2609.76844033333
"DRI11","OUT046",2073.63720706667
"FDQ60","OUT027",2953.7278222
"FDL21","OUT027",955.7132888
"DRC12","OUT027",5425.69485976667
"FDC47","OUT046",3911.15044153333
"FDE57","OUT045",1730.52183766667
"FDT14","OUT045",2265.50656333333
"NCZ53","OUT046",3560.6794247
"FDE28","OUT018",3976.76702893333
"FDR19","OUT035",2201.84898146667
"NCF54","OUT019",404.893841733333
"FDZ08","OUT046",1288.253091
"NCJ05","OUT018",2711.79119366667
"FDF59","OUT046",1714.77866376667
"NCO05","OUT035",2167.5491848
"FDW24","OUT018",719.096735166667
"NCX42","OUT018",3033.244982
"NCA53","OUT035",776.797293466667
"FDI45","OUT019",357.212241833333
"FDG46","OUT046",2252.63298743333
"FDM20","OUT010",487.844421166667
"FDW11","OUT010",187.654176466667
"FDX08","OUT035",3030.02972283333
"NCK17","OUT035",668.109549233333
"FDK32","OUT018",2262.23337956667
"NCA42","OUT035",2773.649562
"DRI01","OUT035",2916.6341068
"NCL55","OUT049",3804.7890025
"DRE25","OUT018",1448.47547229649
"FDD14","OUT017",2892.1962507
"FDB10","OUT046",3828.53420466666
"DRN11","OUT035",2376.37025293333
"FDP38","OUT018",707.2080994
"NCA30","OUT017",3032.12022386667
"FDT15","OUT017",3105.21208076667
"NCP55","OUT018",693.707007
"FDF12","OUT035",2558.4303778
"FDM21","OUT018",3477.47617416667
"FDX56","OUT035",3970.48920073333
"FDF10","OUT017",2551.854937
"FDT32","OUT045",2894.95954263333
"FDM51","OUT018",1354.78571832121
"NCR50","OUT018",2443.2776046
"FDI19","OUT049",3997.0743728
"FDX21","OUT017",1770.1950842
"FDR31","OUT035",2478.7084845
"FDY02","OUT013",4438.57645076667
"NCA29","OUT045",3108.27209756667
"NCX17","OUT046",3334.40241216667
"FDM12","OUT045",2722.9039505
"FDI53","OUT027",3899.41305333333
"NCU30","OUT049",3095.52302626667
"FDC56","OUT027",3268.4944263
"FDK27","OUT018",1710.7381455
"NCK18","OUT017",3172.49150366666
"FDB52","OUT019",509.279963133333
"DRG25","OUT027",5285.71440456667
"FDZ13","OUT049",918.732315533334
"FDB57","OUT019",503.645519666667
"FDR40","OUT046",1371.64831386667
"NCO14","OUT019",90.3314163
"NCN19","OUT045",2620.20285793333
"FDQ28","OUT019",345.9609986
"FDO13","OUT018",2295.4430397
"FDK48","OUT013",921.691130733333
"FDU07","OUT018",2396.00968843333
"FDW20","OUT046",2299.8809296
"FDV12","OUT010",230.677173766667
"FDH24","OUT013",2351.04777056667
"FDV59","OUT049",3752.08704866667
"FDK57","OUT045",1490.68247913333
"FDL16","OUT027",1264.20489285045
"NCQ17","OUT046",2342.38715513333
"FDJ15","OUT018",2474.39698563333
"FDX24","OUT049",1329.55810236667
"FDT47","OUT046",1914.61120996667
"FDT10","OUT049",898.9887933
"FDZ37","OUT018",1139.6095791
"FDW43","OUT027",6313.4588199
"DRN36","OUT017",1551.31122583333
"FDJ14","OUT045",1264.51088493333
"FDA32","OUT013",3326.58569823333
"FDJ38","OUT019",632.138927466667
"FDQ57","OUT017",2500.85621053333
"NCQ41","OUT019",736.700931033333
"FDG56","OUT049",958.922333833333
"DRC13","OUT027",2523.46633466667
"FDV55","OUT035",2627.0786855
"FDQ49","OUT045",2383.28591753333
"FDE29","OUT010",162.301289233333
"FDR03","OUT013",3649.59279796667
"FDD45","OUT049",1754.15440866667
"FDN38","OUT010",607.734361366667
"FDT56","OUT046",709.875738066667
"FDT48","OUT045",3325.464602
"FDU03","OUT049",3502.9309288
"FDC56","OUT010",205.590495566667
"NCO43","OUT027",2657.45762684912
"FDQ27","OUT017",1994.61884243333
"FDR03","OUT046",2978.3314625
"DRH23","OUT010",146.762737866667
"FDG22","OUT045",631.5895315
"NCJ42","OUT013",1594.63849373333
"FDR24","OUT046",1496.26143926667
"FDW60","OUT035",2963.98491506667
"FDJ08","OUT013",3392.76222343333
"DRL59","OUT018",845.229771
"FDG60","OUT010",557.446820266667
"FDW27","OUT017",2281.04134183333
"FDX14","OUT018",1205.81329113333
"FDC20","OUT013",867.0297275
"NCS29","OUT018",3887.6744445
"FDJ56","OUT046",1503.47538226667
"FDB20","OUT019",217.434522733333
"FDL28","OUT027",6080.85115903333
"FDW01","OUT018",2107.8748624
"FDL03","OUT046",3051.11061533333
"FDX22","OUT049",4545.11277326667
"FDJ21","OUT035",3102.38453913333
"FDR31","OUT045",2454.79372526667
"FDG21","OUT035",3492.1935722
"FDS22","OUT027",930.573457566666
"FDK08","OUT035",1541.51919426667
"FDE17","OUT018",2155.02970353333
"NCN30","OUT017",1382.97368283333
"FDT50","OUT046",1288.2014915
"NCX42","OUT049",2955.98898996667
"FDJ12","OUT035",3535.84519566667
"NCA18","OUT027",2643.67153116667
"FDP23","OUT019",527.6421723
"FDX12","OUT013",4238.938873
"FDN40","OUT018",2310.91501106667
"FDV48","OUT035",1219.775561
"NCY54","OUT013",3105.59225256667
"FDL16","OUT010",141.229274066667
"FDR45","OUT018",2536.75899467778
"FDJ52","OUT046",2253.95482236667
"DRG01","OUT017",1461.04505793333
"FDP52","OUT013",3873.700967
"FDU58","OUT017",2985.0826745
"FDL02","OUT045",1619.71540686667
"FDG28","OUT013",3567.9166707
"FDA19","OUT035",2135.9366679
"FDW46","OUT027",1913.1899489
"NCD43","OUT049",1326.3927782
"DRG39","OUT013",852.865720233333
"NCF55","OUT049",742.285883366667
"FDJ07","OUT046",1964.0171209
"FDE08","OUT046",2714.88716366667
"FDP56","OUT019",155.6264223
"FDT45","OUT045",855.4494681
"FDF17","OUT018",2716.44158473333
"FDX44","OUT046",1414.15709163333
"FDM28","OUT027",4856.1204925
"FDI36","OUT049",3205.74654916666
"FDS07","OUT045",1615.5533801
"FDD36","OUT045",2044.63196296667
"FDW11","OUT046",1080.5088434
"FDN40","OUT049",2513.5697725
"NCQ18","OUT049",1701.36112926667
"NCQ54","OUT017",3379.8418196
"NCS42","OUT045",1770.90693536667
"DRH39","OUT010",174.969354866667
"FDC09","OUT027",2522.20741783333
"FDT08","OUT010",359.425582966667
"FDC08","OUT035",3909.57404906667
"FDT20","OUT017",615.844804066666
"FDS35","OUT035",1224.7111364
"FDX58","OUT018",3072.31223956667
"FDW58","OUT046",2067.14476933333
"DRD27","OUT046",1432.29481523333
"FDH32","OUT019",206.606617333333
"FDS26","OUT035",4255.71092983333
"FDQ31","OUT046",1265.2190742
"FDP11","OUT018",3630.28726116667
"FDD58","OUT017",1588.06505033333
"FDM33","OUT045",3502.43268846667
"FDZ16","OUT049",3908.62029056667
"NCS29","OUT010",535.8817802
"NCM18","OUT019",192.961712133333
"FDP11","OUT049",3412.4204123
"NCC42","OUT017",2072.82703943333
"DRM23","OUT046",2627.3306908
"NCN55","OUT027",4041.2488712
"FDK46","OUT013",4904.00205433333
"FDR01","OUT046",3465.20348276666
"NCA05","OUT045",1864.0479167
"NCP43","OUT017",2725.50900396667
"FDR12","OUT010",494.444940433333
"FDQ01","OUT013",3873.2961606
"FDM13","OUT046",1583.90313453333
"FDQ19","OUT017",3891.84057703333
"FDK56","OUT019",431.400148204762
"NCX06","OUT010",492.269771833333
"FDO56","OUT027",3169.90098683333
"FDU45","OUT045",2175.75328336667
"FDI16","OUT019",151.136156133333
"FDL32","OUT046",1988.15791923333
"FDA07","OUT046",2113.30190916667
"FDA14","OUT045",2031.09735863333
"FDV46","OUT027",3664.22785873333
"NCO07","OUT035",3032.1856942
"NCP41","OUT046",1814.59440106667
"FDY60","OUT018",1564.91607206667
"FDN38","OUT017",3579.18344926667
"FDO15","OUT046",1328.07281353333
"FDT60","OUT013",2174.02161682857
"FDA55","OUT035",4629.61011706667
"FDE02","OUT010",219.536342366667
"DRJ39","OUT049",3719.93223766667
"FDV34","OUT035",1285.1557894
"FDS20","OUT027",5450.42395215128
"FDF02","OUT027",2891.50775801667
"FDW40","OUT017",2424.091246
"NCB43","OUT046",3032.40984686667
"FDR58","OUT017",1409.76203486667
"DRJ59","OUT035",563.179025366667
"NCD30","OUT017",1668.51355336667
"FDE14","OUT017",1882.02140963333
"FDC28","OUT018",1433.17100803333
"FDU16","OUT018",1212.8648899
"NCD19","OUT035",969.033727466667
"FDU21","OUT046",621.241445966667
"FDV59","OUT027",4722.1319044
"FDU03","OUT045",2729.5779297
"FDC33","OUT010",629.182109666667
"NCR42","OUT035",545.658831266667
"DRH59","OUT035",1258.8553578
"NCM31","OUT035",2062.31072843333
"FDS50","OUT035",3390.24616523333
"FDP39","OUT046",885.535527533333
"FDQ55","OUT013",2118.099553
"FDV36","OUT019",273.1973811
"FDI05","OUT027",2246.38933696667
"FDS45","OUT027",2695.98410296667
"FDA39","OUT045",714.189900133334
"FDC37","OUT010",253.737600633333
"FDJ60","OUT027",4635.02517943333
"DRQ35","OUT046",2297.96264883333
"NCJ06","OUT046",1816.04795343333
"NCY42","OUT018",2160.19986246667
"DRM37","OUT049",4424.8758403
"FDR14","OUT045",821.523851033333
"FDE51","OUT049",623.345817833333
"FDT33","OUT017",2579.1051323
"FDR08","OUT013",1807.90388783333
"FDE36","OUT010",476.8273176
"FDL22","OUT019",240.872680133333
"FDR44","OUT013",2197.97679963333
"FDI56","OUT019",261.606136
"FDE47","OUT010",274.587682466667
"FDV27","OUT010",271.918157366667
"FDV10","OUT049",819.015338566667
"FDC40","OUT045",1304.7985539
"NCX41","OUT013",3360.48623683333
"NCQ38","OUT027",2397.06986396667
"FDV12","OUT027",2465.29050613333
"FDE52","OUT017",1616.5893649
"FDG20","OUT027",4453.96719453333
"FDV16","OUT027",1106.93899503333
"FDI32","OUT017",2533.89420523333
"FDJ32","OUT049",885.167784
"FDN39","OUT018",2356.96451323333
"FDY34","OUT017",2965.0730542
"FDC14","OUT035",694.053001066667
"FDA55","OUT017",4673.25142063334
"FDZ50","OUT010",528.372111033333
"DRG13","OUT049",2601.20347816667
"FDP01","OUT013",2004.78893743333
"NCG54","OUT017",2843.15919296667
"FDM13","OUT045",1469.54787876667
"NCO18","OUT027",4653.71440736667
"NCW41","OUT013",2652.35334123333
"FDM52","OUT027",3739.55846813333
"NCF55","OUT035",763.6965688
"FDT09","OUT046",2148.12036403333
"NCM19","OUT035",1636.6585743
"FDW12","OUT018",2255.79442776667
"FDP15","OUT019",835.609182933333
"FDK36","OUT045",843.741264133333
"FDZ25","OUT035",2914.01762376667
"NCW06","OUT049",3120.48453406667
"FDW60","OUT046",3127.8931126
"DRC49","OUT013",2399.64318096667
"NCT17","OUT035",3176.32984066667
"NCN06","OUT018",2262.91859873333
"FDC45","OUT013",2741.4634584
"DRJ47","OUT019",498.734578866667
"NCF06","OUT045",3017.81162703333
"FDE21","OUT010",242.120611266667
"DRG27","OUT013",708.437055233333
"FDW40","OUT049",2098.06418843333
"NCO53","OUT046",2839.6100351
"FDE23","OUT049",835.122039266667
"FDQ16","OUT046",1953.08745906667
"FDS26","OUT045",3742.43927376667
"FDZ13","OUT010",120.283206066667
"FDS14","OUT049",2309.6948216
"FDC10","OUT045",1708.43702973333
"FDY16","OUT049",3485.51937106667
"FDJ20","OUT035",1870.6772873
"FDV43","OUT035",738.363433633333
"FDZ32","OUT027",2392.4164768
"FDR23","OUT046",2639.57353216667
"FDN24","OUT035",852.7336699
"FDE34","OUT027",5311.22048555128
"FDU31","OUT013",3359.95881226667
"FDW33","OUT018",1548.87067752982
"FDU26","OUT046",1592.00314636667
"FDE20","OUT027",4370.29766206667
"NCW05","OUT035",2242.79512663333
"FDB22","OUT018",2339.72351126667
"FDO56","OUT046",1885.11305193333
"FDA19","OUT027",3789.09054816667
"DRI39","OUT045",949.3725425
"FDH52","OUT018",780.806408166667
"FDZ50","OUT035",3825.98729773333
"NCN42","OUT035",2842.0931362
"FDB53","OUT013",2621.3657886
"DRG11","OUT017",1956.423339
"DRK11","OUT027",3427.08887403333
"FDQ60","OUT017",2224.06051333333
"FDT36","OUT017",607.158555333333
"DRG25","OUT018",3095.2056616
"DRJ23","OUT046",3405.37214253333
"FDG05","OUT035",2616.12683033333
"NCK06","OUT018",1963.97706193333
"FDU52","OUT017",2276.47983506667
"FDW07","OUT018",1169.22025733333
"NCM17","OUT045",793.0367103
"FDA22","OUT045",3270.0587234
"NCA41","OUT018",2844.1807521
"FDF38","OUT035",569.844682066667
"FDH52","OUT046",1028.02793516667
"FDY58","OUT019",481.134155866667
"FDZ16","OUT045",3274.43380616667
"NCM18","OUT017",1398.54263906667
"FDA22","OUT018",2323.42317373333
"NCJ43","OUT035",2847.9035728
"FDI34","OUT027",7254.53926726666
"FDG56","OUT046",1246.50654326667
"FDS34","OUT046",1925.18244946667
"DRC01","OUT035",917.5386471
"FDQ04","OUT035",697.519155866667
"FDK04","OUT035",887.737882966667
"FDT51","OUT049",1887.17203843333
"FDV26","OUT017",3512.40315443333
"FDS04","OUT049",2115.60657586667
"FDW43","OUT018",2729.06271146667
"FDQ28","OUT010",341.612769766667
"NCK06","OUT017",2178.11931463333
"FDS23","OUT018",2170.4853628
"FDZ36","OUT019",410.899690633333
"FDE56","OUT018",833.9085078
"FDW10","OUT027",5074.98881553333
"NCN14","OUT045",2528.2816222
"NCQ18","OUT045",1654.8751952
"FDW08","OUT017",2161.76393763333
"FDU43","OUT035",4458.0459963
"FDR33","OUT010",263.996247033333
"FDM24","OUT010",365.9892613
"NCZ05","OUT046",1811.28149123333
"NCV41","OUT035",1819.0458289
"FDV11","OUT018",2951.4208252
"NCY05","OUT035",681.171546533334
"FDV44","OUT018",2939.08632536667
"FDW32","OUT049",1315.65431193333
"NCU18","OUT027",3248.20128616667
"NCC43","OUT035",4204.37075893333
"FDW19","OUT013",1621.40398663333
"FDN31","OUT035",2961.58548283333
"FDI48","OUT045",799.688829066667
"FDS24","OUT017",1229.23447063333
"FDF46","OUT049",2184.22126066667
"DRG23","OUT017",1857.7414591
"FDG14","OUT018",2556.06434653333
"NCY30","OUT049",3186.01107201666
"FDO28","OUT018",1986.90688103333
"DRD24","OUT035",2172.15308083333
"FDI33","OUT049",1590.86729156667
"FDN32","OUT046",2797.94438206667
"FDR16","OUT045",3642.8684399
"FDF26","OUT046",2575.90274526667
"NCN29","OUT018",579.1491261
"FDE20","OUT045",3272.58865243333
"FDA46","OUT046",3250.2768067
"FDU28","OUT045",2307.0116476
"FDQ48","OUT045",1424.84118423333
"FDV36","OUT013",2129.32749323333
"FDR14","OUT018",683.983108966667
"FDP23","OUT017",3659.79451846667
"FDP56","OUT013",843.49895561282
"FDK48","OUT010",191.1634973
"FDR48","OUT046",2263.47676106667
"NCY29","OUT049",898.709268266666
"FDM22","OUT018",782.250195466666
"DRJ01","OUT013",2073.21386923333
"FDZ43","OUT045",4018.898631
"FDV03","OUT035",3047.31389083333
"FDX11","OUT027",5097.0149221
"NCA41","OUT027",4500.38466216667
"FDE38","OUT017",2419.69818663333
"FDI27","OUT018",698.2181349
"FDN32","OUT013",3012.33963876667
"NCN43","OUT017",2222.53871646667
"FDB47","OUT027",5671.39203766667
"FDV03","OUT017",2743.1888791
"NCN30","OUT045",1361.63878763333
"NCV54","OUT010",261.263359966667
"FDV07","OUT013",1718.08180853333
"FDP07","OUT049",2642.8618074
"FDK48","OUT018",926.440504066667
"FDM15","OUT019",340.4758053
"FDY19","OUT027",3167.02206763333
"FDK46","OUT046",3778.85265253333
"FDY11","OUT045",1138.92058706667
"FDH09","OUT046",713.434661
"FDO08","OUT027",4108.69152606667
"FDU14","OUT013",3995.09306296667
"FDD22","OUT027",3227.03184226667
"FDM27","OUT017",2852.96309796667
"FDL02","OUT027",2777.2272383
"NCA17","OUT035",2444.32601766667
"FDE38","OUT019",426.0331027
"NCG07","OUT049",3639.79788126667
"DRC27","OUT013",3860.89685623333
"FDA27","OUT035",3506.33028166667
"FDW40","OUT045",1983.35439416667
"DRI11","OUT013",1903.88561583333
"FDN50","OUT046",1558.45847786667
