"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRH15","OUT017",825.067938610797
"FDY38","OUT046",3672.52341531603
"FDF14","OUT027",3910.734489748
"FDN48","OUT010",-412.391152377774
"FDQ12","OUT013",3688.78251861669
"NCJ43","OUT045",2651.1294235578
"FDE17","OUT019",550.433641916482
"FDB05","OUT035",4037.60173272498
"FDH10","OUT045",2983.28081670026
"NCR06","OUT017",776.517936539988
"FDU32","OUT018",1715.91803903229
"FDD56","OUT049",2913.44888746696
"FDO36","OUT018",2602.65306510394
"FDH16","OUT010",-459.288234887256
"FDX10","OUT018",342.019333987041
"FDZ37","OUT017",1617.13819209242
"FDU31","OUT010",1621.13524150282
"DRC49","OUT049",2332.08757015956
"FDL15","OUT045",2366.22576002943
"FDN32","OUT019",1127.51271898767
"DRH59","OUT027",2664.96667164409
"NCU29","OUT049",2448.89885920554
"FDR37","OUT019",1065.41558979033
"FDS14","OUT018",2178.34621931914
"FDU02","OUT027",4982.89585604727
"FDJ08","OUT035",3214.49452622112
"NCZ06","OUT045",3889.58379350552
"FDO31","OUT049",1501.07400739809
"FDH31","OUT018",1420.45074173832
"FDS58","OUT017",2693.9762980605
"NCA53","OUT027",2275.9322781873
"FDF50","OUT046",3152.09664986691
"NCW42","OUT049",3583.6123128448
"NCQ17","OUT045",2387.20230528074
"FDK51","OUT018",3866.89421260571
"NCW41","OUT010",607.171329513695
"NCR29","OUT017",1006.71615939819
"FDB08","OUT019",687.12091178372
"FDA40","OUT027",2846.22117459895
"FDL14","OUT018",2310.81474976801
"FDB47","OUT046",3271.3088261662
"FDO03","OUT035",3806.55027735307
"DRK13","OUT019",1171.204288755
"FDX13","OUT010",2038.70591081617
"FDF52","OUT046",2876.56190722519
"FDT11","OUT013",3079.31649800756
"FDB08","OUT013",2663.14212796136
"FDQ28","OUT018",2218.24774726188
"FDD29","OUT045",3907.30861280897
"NCQ29","OUT027",5556.97586453263
"NCO02","OUT013",1075.61242044991
"FDR56","OUT010",1238.12151590887
"NCM54","OUT049",2069.72046043394
"FDP51","OUT035",2051.90623084325
"FDT38","OUT013",1363.3576518188
"FDZ20","OUT018",3765.3283527387
"FDJ53","OUT013",1932.51139329584
"FDX13","OUT049",4064.29211006582
"FDP58","OUT035",3597.51135411566
"NCK31","OUT019",-1042.8490816239
"FDA35","OUT018",1745.07918107888
"FDV37","OUT018",2934.64609288785
"NCO07","OUT027",4824.02916896442
"FDA20","OUT045",2930.70068237654
"FDZ59","OUT035",2847.98184706119
"NCY17","OUT017",822.516526391005
"FDQ28","OUT035",2600.56469967415
"FDV35","OUT017",2554.18691346781
"FDQ36","OUT013",650.584451409658
"FDD34","OUT018",2323.84084713675
"FDK51","OUT045",4133.59672559794
"FDV31","OUT035",2950.82886943042
"FDR04","OUT035",1679.72508681396
"FDR14","OUT049",928.262495452523
"DRC36","OUT010",879.855621957232
"FDE39","OUT019",-0.650223801724891
"FDP57","OUT049",1774.56320513974
"FDE57","OUT046",2295.11736194347
"NCN18","OUT046",1737.30149335905
"NCQ05","OUT018",2124.19633473628
"FDW47","OUT035",2080.04908664473
"FDV46","OUT035",2355.86040176644
"NCP29","OUT045",934.645405508214
"FDE09","OUT018",1543.59610983168
"NCU06","OUT027",5041.12684369146
"FDT19","OUT010",865.530032006951
"DRF15","OUT017",2535.25395072904
"DRI51","OUT013",2741.43354246696
"NCX54","OUT013",1674.69174492379
"DRE01","OUT013",3784.67197746361
"NCB07","OUT045",2986.6785083254
"FDU50","OUT035",1967.74206291622
"FDG40","OUT035",710.8038840995
"FDW10","OUT018",2504.97426238164
"FDX51","OUT013",3164.41547621433
"NCP17","OUT045",979.278345503832
"FDP21","OUT035",3164.66520941626
"FDL04","OUT045",1581.13726807787
"FDV23","OUT013",1997.816598286
"FDF24","OUT046",1377.19657989716
"FDH56","OUT027",3347.41146645723
"FDB51","OUT049",1071.12119653144
"FDI58","OUT027",3014.17271546985
"FDR20","OUT013",909.081927390231
"FDC51","OUT018",1706.92319316574
"FDB16","OUT027",2805.62631524913
"FDE40","OUT049",1078.50357636294
"NCM17","OUT035",865.223043150679
"FDU56","OUT035",3124.27030227213
"FDS32","OUT019",443.689479097441
"FDX02","OUT049",3601.90966264384
"FDT39","OUT027",3941.57350486281
"FDE35","OUT017",1114.00154106226
"NCI42","OUT019",1419.71827250119
"DRL23","OUT046",1723.54246947516
"FDA10","OUT046",1924.90932894726
"FDA11","OUT013",1582.18535239478
"NCM06","OUT046",2420.03738622597
"NCT05","OUT035",4215.35599429923
"NCQ02","OUT010",1033.63211255698
"NCY06","OUT049",2133.72309610601
"FDY56","OUT035",3770.98702190282
"FDL02","OUT035",1884.09967076214
"NCI06","OUT035",2940.86125480749
"FDQ14","OUT045",2272.09666385928
"FDQ12","OUT017",3724.30229743958
"FDP36","OUT046",858.966323657895
"FDK21","OUT027",5418.56065731479
"FDO40","OUT045",2271.47099887332
"NCK54","OUT019",23.1434535135584
"FDY09","OUT018",2535.24233638773
"NCW30","OUT049",4189.4845115277
"NCC55","OUT027",2034.77132369214
"FDE58","OUT018",1608.10635631071
"FDR39","OUT013",2954.5624077221
"FDU28","OUT049",3070.73564369676
"FDH08","OUT017",3753.68953295334
"FDG35","OUT045",2803.83901865832
"FDG22","OUT049",740.68034966186
"FDC34","OUT035",2634.41750939243
"FDP15","OUT018",3745.17166433421
"FDK34","OUT010",1872.94628073643
"FDU45","OUT035",2042.10443032817
"FDQ04","OUT027",2092.31421010778
"FDX22","OUT018",3087.02912790779
"FDB45","OUT017",1820.83747359449
"NCH43","OUT027",4840.72740257289
"DRE60","OUT046",3488.60023012916
"FDD17","OUT027",5166.90112154151
"NCM54","OUT017",2108.09284161341
"NCH55","OUT013",2042.57827904953
"NCT06","OUT017",2704.08246280361
"FDA48","OUT027",4939.05506882356
"FDY58","OUT027",5056.78812143689
"FDO25","OUT045",3277.98620864589
"FDN50","OUT045",1547.7140694884
"FDH35","OUT035",2790.35048203323
"FDK09","OUT045",3505.17085977572
"FDO16","OUT013",1355.50254238751
"FDW11","OUT045",989.725179103366
"FDU47","OUT027",3740.00333952599
"NCQ42","OUT010",118.029721344366
"FDK55","OUT027",2903.72243549862
"FDN08","OUT049",2026.67381918744
"FDT57","OUT045",3692.01837053981
"FDJ12","OUT018",3060.00576270894
"DRL59","OUT017",990.670220995003
"NCN53","OUT046",599.749849136045
"FDO51","OUT010",-1124.09100192766
"FDK56","OUT017",3103.57919135507
"FDY12","OUT035",1030.89144377612
"FDU15","OUT035",822.323715642485
"FDQ19","OUT046",3927.31952225787
"DRF15","OUT045",2390.15361147979
"DRE25","OUT019",-446.603715365829
"FDK57","OUT018",1619.74677645569
"FDD33","OUT010",1756.79022946012
"FDR34","OUT027",5112.53479914334
"FDU04","OUT045",1868.69262638816
"FDE35","OUT019",-830.893032927895
"NCD31","OUT035",2710.40702425327
"FDJ56","OUT035",1744.65478172523
"NCU53","OUT046",2615.40433868497
"FDD39","OUT035",3497.21613681765
"NCU17","OUT019",-257.218530421147
"FDJ20","OUT046",2035.65005094954
"NCW41","OUT018",2232.73198314749
"FDL52","OUT035",810.660797426659
"FDS39","OUT035",2410.96528708912
"DRJ47","OUT045",2702.16426279755
"FDP13","OUT010",-1213.22823762061
"DRK39","OUT010",-573.090476890122
"FDF28","OUT010",130.038751689448
"FDB09","OUT045",1971.43965943426
"FDM51","OUT046",1668.36180226756
"DRM49","OUT018",467.31657244439
"DRF23","OUT013",2810.38271073003
"DRH01","OUT035",2851.0546701305
"FDH12","OUT027",3167.22307048691
"FDA28","OUT019",121.44685656924
"FDW37","OUT018",1197.02949556026
"FDF02","OUT046",1685.87154097363
"DRL37","OUT046",711.507086499558
"NCF43","OUT046",2227.86771468444
"FDH08","OUT010",1743.91414920766
"FDR34","OUT019",1786.90280995022
"NCK19","OUT049",3154.54996189322
"NCD55","OUT018",416.516332289895
"FDT27","OUT049",3829.80253834103
"FDQ57","OUT045",2278.06965689408
"FDA47","OUT035",2754.08960292623
"DRG15","OUT027",2480.81684690896
"FDE05","OUT018",2072.25562835032
"FDN46","OUT046",1625.8082211193
"FDX27","OUT027",2923.90781052704
"FDT51","OUT045",1762.84758863616
"FDU33","OUT013",786.55975036539
"FDJ16","OUT027",2384.58083083357
"FDD20","OUT019",126.445648726926
"FDT36","OUT049",662.527951464134
"DRF15","OUT027",3883.02422200154
"FDN52","OUT010",-517.920408086047
"FDC22","OUT027",4491.54404683025
"FDX15","OUT045",2456.17862698943
"FDT13","OUT013",3045.6392288522
"FDU04","OUT017",2041.87297387338
"FDU31","OUT019",1616.16179540277
"FDW59","OUT027",2854.84000861316
"NCO29","OUT046",2627.34565847417
"FDL15","OUT035",2577.48833551481
"FDI41","OUT049",2434.1233477677
"FDQ48","OUT049",1750.41685853496
"DRI39","OUT013",933.110364074215
"FDI08","OUT013",4068.26002954553
"FDC21","OUT049",1944.48042568396
"FDF58","OUT035",1180.12945091327
"FDS08","OUT010",939.069868398544
"FDE47","OUT045",1928.59900977155
"NCP18","OUT019",506.364228018311
"NCR41","OUT013",1602.69146853668
"FDA27","OUT013",4055.27210092377
"FDA43","OUT035",3249.67564660063
"FDA49","OUT045",1361.03660898296
"NCE55","OUT018",2489.51697430697
"DRM49","OUT027",2210.38432913763
"FDF22","OUT027",4830.47863611688
"FDQ15","OUT018",1048.63186650459
"NCS54","OUT017",2862.8874386046
"NCY05","OUT013",645.88336210505
"FDR45","OUT046",3789.8217785042
"FDK57","OUT049",2026.63283942599
"FDF41","OUT010",1934.43985642876
"FDV21","OUT046",1983.88843194346
"FDD51","OUT046",696.431213603237
"FDF33","OUT046",1965.80004727939
"FDA38","OUT046",3731.82894021745
"FDR56","OUT045",3095.10954014916
"NCN41","OUT017",2047.90338323279
"FDC60","OUT027",2899.27579496899
"FDB47","OUT045",3208.16310858731
"DRH01","OUT013",2782.08689947476
"FDW08","OUT046",1694.64862622809
"FDF38","OUT027",2197.52827422015
"FDY32","OUT017",2700.99035157316
"FDG34","OUT049",1899.57184941729
"FDG47","OUT019",2233.34098103538
"NCF18","OUT035",3107.50756275527
"FDL39","OUT019",965.746909158544
"NCH55","OUT035",2131.8043887356
"DRJ35","OUT049",1108.10049899345
"FDS44","OUT035",3962.14763354122
"DRE01","OUT018",3468.1565168269
"FDY39","OUT013",3002.59769764546
"FDY32","OUT018",2302.51123457792
"FDR33","OUT027",3238.81707753863
"NCP50","OUT049",1408.47155773516
"FDZ47","OUT018",1358.08922913604
"FDU57","OUT049",2542.60532573362
"FDY44","OUT013",3201.81703705704
"DRH59","OUT018",933.197681365536
"FDB03","OUT027",5208.56364837489
"FDY46","OUT045",2892.83363713063
"FDM39","OUT045",2697.59177040457
"FDY36","OUT035",1383.23794103303
"NCM55","OUT035",3044.16333299023
"FDJ50","OUT010",-992.763603297248
"DRL60","OUT013",2419.83728909445
"NCJ54","OUT049",3731.84563522487
"FDX59","OUT017",697.580523967071
"FDI07","OUT013",3233.21887245147
"DRF51","OUT010",-1313.00295911745
"FDM14","OUT017",1914.37297289299
"FDP21","OUT045",2953.41882511703
"FDE40","OUT035",1164.40055716252
"FDE05","OUT035",2513.57246444234
"FDM13","OUT027",3585.4579232836
"FDC34","OUT027",3940.99564032065
"NCI55","OUT018",1672.3365897982
"NCE43","OUT018",2352.30999621256
"FDW58","OUT018",1458.46187291501
"FDG60","OUT045",3643.39740095759
"FDV31","OUT017",2921.91313062988
"FDR47","OUT013",3114.73503564028
"FDM60","OUT019",-1159.50025167379
"NCF06","OUT018",3776.74337153846
"NCN26","OUT027",3335.86118716783
"FDQ59","OUT049",1542.03078613304
"FDF09","OUT046",671.725673169208
"NCS06","OUT017",4288.03203083977
"FDT44","OUT046",1911.67677683155
"FDI19","OUT017",3969.2145106093
"FDT22","OUT017",1063.58575026184
"NCF54","OUT027",4129.39125968754
"DRG25","OUT045",2869.97680106895
"FDB59","OUT017",3241.88242502672
"FDQ37","OUT017",3191.19937830364
"FDP56","OUT035",980.933767314598
"FDW44","OUT035",2956.32954860547
"FDJ26","OUT010",1544.54493201272
"FDU43","OUT018",3554.07828652942
"FDW33","OUT045",1594.21748672539
"NCX53","OUT027",3742.47928066584
"FDN56","OUT010",457.004998054076
"DRF15","OUT049",2529.55741834892
"FDO33","OUT017",1923.71879209709
"FDZ39","OUT010",-177.146321682645
"NCJ19","OUT017",981.685425452785
"FDU01","OUT035",3164.1703792431
"FDT12","OUT035",3736.83478714463
"NCM18","OUT018",696.21002392265
"FDP19","OUT017",2162.56465911569
"NCR42","OUT049",635.966059476766
"FDN10","OUT046",1899.5026441831
"FDG44","OUT017",1031.23626547627
"FDQ10","OUT046",2726.47536568299
"DRH13","OUT049",1781.57512577503
"FDT52","OUT013",3920.67190846591
"FDM56","OUT045",1739.98179099824
"NCO43","OUT010",-296.414846580846
"NCV29","OUT035",3047.50569359908
"NCF06","OUT013",4111.69328027635
"FDO50","OUT035",1649.81034347552
"FDT59","OUT013",3689.63214258946
"FDX40","OUT027",2038.65989855846
"FDE50","OUT017",3148.75786641212
"FDX51","OUT017",3280.94748811568
"NCD30","OUT018",1290.56363298898
"FDK15","OUT013",1636.96638395712
"FDL12","OUT045",960.553273911633
"FDK46","OUT017",4194.27201283997
"DRH49","OUT010",-604.28682164719
"FDQ57","OUT046",2347.40360067121
"FDY59","OUT017",1627.74158275647
"FDO09","OUT018",3864.72086029073
"NCG30","OUT035",2112.94799414814
"FDM09","OUT017",2807.4648735469
"NCN17","OUT027",3078.06391787475
"NCS42","OUT013",1443.47105012799
"FDD02","OUT019",21.2931995472689
"FDE34","OUT013",2900.91250570014
"FDU38","OUT045",2927.82722448723
"FDB33","OUT046",2556.44526577888
"NCJ29","OUT017",1511.7690025983
"FDZ27","OUT035",918.969676314422
"FDI40","OUT013",1631.66051002708
"FDG22","OUT013",715.521021629711
"FDT51","OUT017",1942.22832727622
"FDF20","OUT018",2910.2316023885
"FDV50","OUT035",2037.06781028854
"FDT02","OUT049",685.372890001734
"DRC49","OUT017",2382.89368761954
"FDF26","OUT049",2591.91968335773
"FDV52","OUT035",2042.12235818595
"FDX59","OUT049",712.156537339544
"FDV25","OUT035",3689.83780287467
"FDW23","OUT027",2099.59039711324
"FDE53","OUT018",1439.04426279033
"FDA19","OUT017",2219.31343673967
"FDH22","OUT046",1981.86286630091
"NCO41","OUT013",1615.26471142274
"FDX12","OUT017",3980.16434103054
"FDF17","OUT013",3129.98576952315
"FDS11","OUT045",3496.87265766549
"FDR51","OUT035",2542.52429414458
"FDT49","OUT010",-231.925507920411
"FDC56","OUT013",1967.61828963597
"FDR13","OUT027",3399.12602488983
"FDQ60","OUT035",2098.88074204291
"FDN38","OUT049",4081.29030568687
"NCL29","OUT013",2515.67278788755
"FDO13","OUT027",4070.34056429558
"FDE26","OUT018",2034.18364044976
"FDA31","OUT010",828.953663807705
"FDX14","OUT035",1319.77747612319
"FDA34","OUT045",2731.50786696346
"FDF26","OUT013",2543.40633512543
"FDE38","OUT045",2610.18038367386
"DRI11","OUT046",1833.98256130931
"FDQ60","OUT027",3379.18854882055
"FDL21","OUT027",2166.48856038078
"DRC12","OUT027",4481.58799233386
"FDC47","OUT046",3574.89299312491
"FDE57","OUT045",2205.52704590533
"FDT14","OUT045",1827.8867827711
"NCZ53","OUT046",3010.75575246886
"FDE28","OUT018",3353.89227525572
"FDR19","OUT035",2482.59395278773
"NCF54","OUT019",826.750269565856
"FDZ08","OUT046",1379.5494807704
"NCJ05","OUT018",2179.37054314462
"FDF59","OUT046",2050.19466347525
"NCO05","OUT035",1757.00043450356
"FDW24","OUT018",556.076109920313
"NCX42","OUT018",2343.64286554885
"NCA53","OUT035",959.757424524063
"FDI45","OUT019",954.283190641855
"FDG46","OUT046",1853.74461797771
"FDM20","OUT010",1974.07547698664
"FDW11","OUT010",-887.758440140738
"FDX08","OUT035",3033.78938633295
"NCK17","OUT035",832.302067046653
"FDK32","OUT018",2218.91788740773
"NCA42","OUT035",2657.97693499708
"DRI01","OUT035",2845.34560780453
"NCL55","OUT049",4085.9150717958
"DRE25","OUT018",1219.13917830791
"FDD14","OUT017",3008.16128739254
"FDB10","OUT046",3713.05524055652
"DRN11","OUT035",2424.89081512767
"FDP38","OUT018",606.554287291296
"NCA30","OUT017",3039.00967275178
"FDT15","OUT017",3082.62689329291
"NCP55","OUT018",665.410408112957
"FDF12","OUT035",2506.20912293617
"FDM21","OUT018",3759.53166067105
"FDX56","OUT035",3476.92650203687
"FDF10","OUT017",2427.64034978641
"FDT32","OUT045",3009.96647245821
"FDM51","OUT018",1410.99942245866
"NCR50","OUT018",2165.09624192002
"FDI19","OUT049",3933.95138740983
"FDX21","OUT017",1818.04514650124
"FDR31","OUT035",2536.13023457493
"FDY02","OUT013",4138.23703651148
"NCA29","OUT045",2634.35301464414
"NCX17","OUT046",3640.4535429859
"FDM12","OUT045",2989.2738839463
"FDI53","OUT027",3995.99787720622
"NCU30","OUT049",2679.03460708175
"FDC56","OUT027",3399.39690513936
"FDK27","OUT018",1712.28769858758
"NCK18","OUT017",2732.86706239994
"FDB52","OUT019",2135.91631902915
"DRG25","OUT027",4430.37802001114
"FDZ13","OUT049",998.852870022847
"FDB57","OUT019",1731.94381374226
"FDR40","OUT046",1375.85563619352
"NCO14","OUT019",-1170.46196753385
"NCN19","OUT045",2950.76305995869
"FDQ28","OUT019",584.549194979166
"FDO13","OUT018",2352.66947594525
"FDK48","OUT013",1301.85073059296
"FDU07","OUT018",2184.38860869055
"FDW20","OUT046",2074.16009335343
"FDV12","OUT010",-279.153854161503
"FDH24","OUT013",2568.66313555794
"FDV59","OUT049",3531.48292897476
"FDK57","OUT045",1842.06400163461
"FDL16","OUT027",2149.42837617224
"NCQ17","OUT046",2447.26482138757
"FDJ15","OUT018",2668.26819845981
"FDX24","OUT049",1718.27568574336
"FDT47","OUT046",1610.11421083499
"FDT10","OUT049",1132.53827717102
"FDZ37","OUT018",1231.04733700513
"FDW43","OUT027",5164.08749303607
"DRN36","OUT017",1628.91460464315
"FDJ14","OUT045",1316.53376844836
"FDA32","OUT013",3515.36269475858
"FDJ38","OUT019",1198.34439866405
"FDQ57","OUT017",2489.74380434358
"NCQ41","OUT019",1241.33257891886
"FDG56","OUT049",1155.52023384654
"DRC13","OUT027",3468.17804897226
"FDV55","OUT035",2486.42962886633
"FDQ49","OUT045",2498.8216047303
"FDE29","OUT010",-996.996533208516
"FDR03","OUT013",3394.37769735634
"FDD45","OUT049",1617.52440412889
"FDN38","OUT010",2073.72695811824
"FDT56","OUT046",1014.81384470939
"FDT48","OUT045",3112.4247750401
"FDU03","OUT049",3003.53562739153
"FDC56","OUT010",-16.3548079844964
"NCO43","OUT027",3036.85315058013
"FDQ27","OUT017",1790.6459534391
"FDR03","OUT046",3329.14703568247
"DRH23","OUT010",-1078.9840220682
"FDG22","OUT045",618.404062793049
"NCJ42","OUT013",1682.80732535647
"FDR24","OUT046",1510.74371860075
"FDW60","OUT035",2998.72794011353
"FDJ08","OUT013",3059.88348549851
"DRL59","OUT018",609.259005420765
"FDG60","OUT010",1766.22995347868
"FDW27","OUT017",2620.53476958773
"FDX14","OUT018",926.660438776615
"FDC20","OUT013",1003.22920988926
"NCS29","OUT018",3869.36236074002
"FDJ56","OUT046",1607.41423345327
"FDB20","OUT019",-610.776916974233
"FDL28","OUT027",5086.79156488726
"FDW01","OUT018",2169.19270909957
"FDL03","OUT046",3191.07753047431
"FDX22","OUT049",3451.83333421293
"FDJ21","OUT035",2493.36938293248
"FDR31","OUT045",2357.56695334154
"FDG21","OUT035",2762.0345787455
"FDS22","OUT027",2214.33423894057
"FDK08","OUT035",1798.30290270141
"FDE17","OUT018",2162.59301581769
"NCN30","OUT017",1629.61233940222
"FDT50","OUT046",1546.94511449974
"NCX42","OUT049",2678.8427655948
"FDJ12","OUT035",3485.76991594563
"NCA18","OUT027",3295.53564256939
"FDP23","OUT019",1563.45932968654
"FDX12","OUT013",3906.55021888555
"FDN40","OUT018",2123.98979058241
"FDV48","OUT035",1459.88368424945
"NCY54","OUT013",2683.09170361603
"FDL16","OUT010",-1237.98803140361
"FDR45","OUT018",3518.44124534392
"FDJ52","OUT046",2551.69851360412
"DRG01","OUT017",1344.00166648115
"FDP52","OUT013",3705.24870673824
"FDU58","OUT017",3108.34065838914
"FDL02","OUT045",1685.25239302683
"FDG28","OUT013",3910.07756464459
"FDA19","OUT035",2238.78054855506
"FDW46","OUT027",2567.89978549033
"NCD43","OUT049",1735.4467872297
"DRG39","OUT013",894.739586016426
"NCF55","OUT049",680.817752326105
"FDJ07","OUT046",1910.36352100602
"FDE08","OUT046",2428.39025666581
"FDP56","OUT019",-1033.75964228428
"FDT45","OUT045",809.11423529203
"FDF17","OUT018",2791.88225836163
"FDX44","OUT046",1458.01268215999
"FDM28","OUT027",4285.91626640823
"FDI36","OUT049",3280.10686345723
"FDS07","OUT045",1801.5225975412
"FDD36","OUT045",1833.83853906988
"FDW11","OUT046",1010.81037466
"FDN40","OUT049",2524.65154207769
"NCQ18","OUT049",1612.4079441145
"NCQ54","OUT017",2734.89269130932
"NCS42","OUT045",1366.56969726207
"DRH39","OUT010",-696.654557446797
"FDC09","OUT027",3207.13797655588
"FDT08","OUT010",523.961124014739
"FDC08","OUT035",3780.28867943996
"FDT20","OUT017",778.016175245942
"FDS35","OUT035",1188.33904561172
"FDX58","OUT018",2612.82713065681
"FDW58","OUT046",1837.07965643407
"DRD27","OUT046",1608.73239793068
"FDH32","OUT019",-304.85056935801
"FDS26","OUT035",4235.71886559765
"FDQ31","OUT046",1482.77527857091
"FDP11","OUT018",3203.37913683437
"FDD58","OUT017",1696.13793726257
"FDM33","OUT045",3368.90291027325
"FDZ16","OUT049",3182.8053430497
"NCS29","OUT010",2241.25680767168
"NCM18","OUT019",-964.154218900259
"FDP11","OUT049",3576.00996455922
"NCC42","OUT017",2357.92370689116
"DRM23","OUT046",2725.78937743038
"NCN55","OUT027",5211.53476316706
"FDK46","OUT013",4101.15034204719
"FDR01","OUT046",3220.72574547523
"NCA05","OUT045",2332.47154496112
"NCP43","OUT017",2920.71580024754
"FDR12","OUT010",849.334015133789
"FDQ01","OUT013",4117.70544353158
"FDM13","OUT046",2106.22759240851
"FDQ19","OUT017",4032.70652256165
"FDK56","OUT019",1047.44692990504
"NCX06","OUT010",969.367316747607
"FDO56","OUT027",3432.27694271432
"FDU45","OUT045",1779.46279481529
"FDI16","OUT019",-1020.2183260454
"FDL32","OUT046",1869.3417402926
"FDA07","OUT046",2059.86534737033
"FDA14","OUT045",2230.65860684455
"FDV46","OUT027",3694.67918288982
"NCO07","OUT035",3506.63521508782
"NCP41","OUT046",1710.37609390227
"FDY60","OUT018",2048.24053402466
"FDN38","OUT017",4124.26830577205
"FDO15","OUT046",1282.58013386615
"FDT60","OUT013",1987.14057100892
"FDA55","OUT035",3769.51016849952
"FDE02","OUT010",-394.762836918129
"DRJ39","OUT049",3598.48637980486
"FDV34","OUT035",1409.35278477412
"FDS20","OUT027",4412.6002417234
"FDF02","OUT027",3120.53620333386
"FDW40","OUT017",2392.73506114939
"NCB43","OUT046",2918.07872112612
"FDR58","OUT017",1571.03445927477
"DRJ59","OUT035",841.542069798166
"NCD30","OUT017",1678.20430003975
"FDE14","OUT017",1765.19458841479
"FDC28","OUT018",1438.67720096283
"FDU16","OUT018",1113.16682027969
"NCD19","OUT035",1055.94012061222
"FDU21","OUT046",638.89415134912
"FDV59","OUT027",4904.72544994163
"FDU03","OUT045",2864.82811515706
"FDC33","OUT010",1304.38089058724
"NCR42","OUT035",710.928172820743
"DRH59","OUT035",1376.11043173408
"NCM31","OUT035",2390.79405800917
"FDS50","OUT035",3618.14129328671
"FDP39","OUT046",868.213604641102
"FDQ55","OUT013",1996.8093681085
"FDV36","OUT019",116.321317624448
"FDI05","OUT027",2694.86574643363
"FDS45","OUT027",3218.93968272586
"FDA39","OUT045",606.803755616909
"FDC37","OUT010",-159.155477678516
"FDJ60","OUT027",4141.49504295972
"DRQ35","OUT046",1975.11364598729
"NCJ06","OUT046",1895.53597053214
"NCY42","OUT018",2005.54036379993
"DRM37","OUT049",3173.71165336804
"FDR14","OUT045",704.745627717826
"FDE51","OUT049",817.38699639189
"FDT33","OUT017",2798.13419230527
"FDR08","OUT013",1884.85059735794
"FDE36","OUT010",728.85818180583
"FDL22","OUT019",-433.632960851881
"FDR44","OUT013",2196.3066059068
"FDI56","OUT019",-440.383568382828
"FDE47","OUT010",139.314562345728
"FDV27","OUT010",-419.952477212711
"FDV10","OUT049",832.642712490269
"FDC40","OUT045",1200.93241885661
"NCX41","OUT013",3379.11692615138
"NCQ38","OUT027",3134.62147240257
"FDV12","OUT027",3114.66768083776
"FDE52","OUT017",1541.04402953619
"FDG20","OUT027",4310.77795803353
"FDV16","OUT027",2044.45468746772
"FDI32","OUT017",1936.39171804156
"FDJ32","OUT049",1148.9392824511
"FDN39","OUT018",2473.14958684573
"FDY34","OUT017",2812.88022562826
"FDC14","OUT035",919.109461129565
"FDA55","OUT017",3736.01046996708
"FDZ50","OUT010",955.334351894573
"DRG13","OUT049",2709.68625447158
"FDP01","OUT013",2524.57958602612
"NCG54","OUT017",2804.65824547322
"FDM13","OUT045",2047.75933326148
"NCO18","OUT027",4263.17882277806
"NCW41","OUT013",2533.40376481538
"FDM52","OUT027",3797.69713120105
"NCF55","OUT035",718.395284345869
"FDT09","OUT046",2152.48729513466
"NCM19","OUT035",1908.41841605319
"FDW12","OUT018",2129.09194732405
"FDP15","OUT019",2140.8255778601
"FDK36","OUT045",758.203042102833
"FDZ25","OUT035",2960.36140579868
"NCW06","OUT049",3132.29338188979
"FDW60","OUT046",2892.64273835763
"DRC49","OUT013",2319.40593136086
"NCT17","OUT035",3149.96367573309
"NCN06","OUT018",2282.98072266811
"FDC45","OUT013",2755.06857550194
"DRJ47","OUT019",835.774795833172
"NCF06","OUT045",3985.01108679122
"FDE21","OUT010",15.9676253316494
"DRG27","OUT013",697.539207514806
"FDW40","OUT049",2359.11203728072
"NCO53","OUT046",2892.01481485419
"FDE23","OUT049",916.315698021467
"FDQ16","OUT046",1730.24725874343
"FDS26","OUT045",3976.15235270887
"FDZ13","OUT010",-1097.20247444727
"FDS14","OUT049",2543.16613243695
"FDC10","OUT045",1863.545445758
"FDY16","OUT049",3039.38577382312
"FDJ20","OUT035",2218.0441597604
"FDV43","OUT035",889.318190203483
"FDZ32","OUT027",3240.60764125285
"FDR23","OUT046",2782.63027631343
"FDN24","OUT035",1005.2597308278
"FDE34","OUT027",4332.00025648017
"FDU31","OUT013",3567.54631058426
"FDW33","OUT018",1424.82340822466
"FDU26","OUT046",1884.32491288426
"FDE20","OUT027",4243.49088080694
"NCW05","OUT035",1812.14283354433
"FDB22","OUT018",2124.78739282852
"FDO56","OUT046",1941.70899222058
"FDA19","OUT027",3562.54172322207
"DRI39","OUT045",837.495380668666
"FDH52","OUT018",734.8697791789
"FDZ50","OUT035",3035.24406888897
"NCN42","OUT035",2477.2174753282
"FDB53","OUT013",2347.70607976952
"DRG11","OUT017",1854.28998803401
"DRK11","OUT027",3849.37312707667
"FDQ60","OUT017",2088.63205135013
"FDT36","OUT017",677.472301846404
"DRG25","OUT018",2655.48405489262
"DRJ23","OUT046",3035.54640187979
"FDG05","OUT035",2673.21941144973
"NCK06","OUT018",1642.05620179488
"FDU52","OUT017",2538.88657993541
"FDW07","OUT018",1195.36004957014
"NCM17","OUT045",667.958839125062
"FDA22","OUT045",2621.09708551305
"NCA41","OUT018",2805.56299102871
"FDF38","OUT035",930.030822051944
"FDH52","OUT046",1043.6510416456
"FDY58","OUT019",1678.03573067877
"FDZ16","OUT045",3012.23654000088
"NCM18","OUT017",1072.91397497732
"FDA22","OUT018",2384.75832241555
